"";"X23_HD.1";"X24_HD.2";"X25_HD.3";"X01_HD.4";"X02_HD.5";"X03_HD.6";"X04_LR.1";"X05_LR.2";"X07_LR.4";"X08_LR.5";"X09_LR.6";"X10_HR.1";"X11_HR.2";"X12_HR.3";"X13_HR.4";"X14_HR.5";"X15_HR.6";"X16_sAML.1";"X17_sAML.2";"X18_sAML.3";"X19_sAML.4";"X20_sAML.5";"X21_sAML.6";"X22_NK.alone"
"A2M";1,93451298936286;0,0440407739576077;0,243722955728831;12,8837316107539;4,45133015438434;33,9915416632875;1,217911150179;0,678915920188606;2,43609748742309;1,12831730280059;0,510682244846376;0,258885686321372;0,471955033620192;0;1,04613397684124;0,342201269001273;0,177912770080789;0;0,0451612411305439;0,153550268913652;1,11365576337741;0,382432115195058;0;1,23869246663397
"SERPINA3";0;0;0;5,90893157346839;1,32632454979584;49,4374895417049;9,5671133746766;2,96284411011729;1,11114513516425;1,2661889588481;0;0;0,247158002931497;0,135150104935202;0,234792693095185;0,238943052401168;1,22985838900124;0;1,13522294685885;3,6185714315689;0,723984930882699;0;0;0,2358874619136
"AAMP";159,27213367873;150,362258415275;173,948555260177;162,7506591166;224,728725762262;217,391255429554;192,907599971953;194,495619048584;215,772072832323;223,157006226282;184,690344297569;168,881164126013;151,196046109386;151,885886049331;228,366282735127;183,02386742942;158,394915083828;163,484714735379;223,412339929402;256,269792349301;187,360198352903;176,912016547169;170,046527790591;139,804778244553
"AARS1";222,718768097388;308,394097268654;305,086207117506;218,249768323231;247,439719538413;249,960424363458;285,460394587091;367,068741482695;253,889796259993;285,249199353034;242,878480160101;365,197836621741;292,973143863658;336,020585808258;268,26820514273;215,295264365234;306,845388426791;323,272573117161;202,95504980565;256,649126579651;214,977409403299;237,426424640844;463,310403334322;217,028456847033
"ABAT";11,7315905796122;14,2736582839954;14,5999288982794;13,7365049392077;7,75703607287387;5,34135836228237;10,8316317676492;13,5475440099461;5,90777717743238;10,2328221894134;8,10499939973203;13,8400175367231;11,0384293166797;14,4432777248758;5,71122136013258;10,9256221318628;9,51120895447447;13,2155185357173;6,07351868764415;5,0663630108607;9,11003275342449;12,0519797801906;19,8417469217351;11,4129934339672
"ABL2";10,8804755302997;13,2027060937138;13,2568904475303;14,2389126427202;13,5347274201958;26,5689384220787;34,8047111408109;14,5696319016985;57,3434283460855;39,9178356785336;50,7792725654057;10,6956199047293;14,5709695917501;9,59855298984415;12,794243466381;18,0663729283494;12,8314026086247;9,34237706004305;41,3114711482224;31,9311966201958;33,2627261173078;11,3836736830761;7,59563824844666;9,32537787708161
"ABR";73,3179196853852;73,719260050083;83,4101475774953;68,6350339018915;68,6743632591265;75,4941117789354;93,7732947530043;70,445042614494;79,7994298797885;98,1869970944063;68,5402056332174;73,4397273579361;72,8116781130874;68,8507891154322;70,2295965085501;80,2310505449416;67,0791529726691;70,9816636179609;86,0242138827578;80,4358091116988;68,8090278588799;66,736651333297;71,5521879891217;64,7780583926968
"ACAA1";97,7917647950967;101,110697206879;106,608319480326;98,1041742232166;135,914741608;102,153412156141;107,647803500739;97,3843250641636;96,8969741706018;111,857277895097;100,722506063565;99,2845842751289;100,43060166445;88,6809831947748;123,939539984843;110,397796657437;104,575795907171;94,1977269180753;105,925488027776;123,529774289333;109,411494583113;104,561478210147;92,490192419003;101,797217443372
"ACACA";11,4046622273504;11,4277956188977;10,6826287597335;12,5172930044153;8,85088743495426;17,6141849284652;13,9192120078628;27,3322751954717;15,3863134852058;15,8839642310485;11,8668302104767;10,7838442413265;11,4915698339739;10,9017592396956;9,13204035263234;10,5533181477183;11,1010825927584;11,7063333147615;12,3598498361493;9,71310595119839;10,7082422335208;10,4575284818154;9,50852219128639;9,86917788003635
"ACADM";55,1467811118387;56,4957754564485;47,8453963261351;54,1055027264465;49,1556853081384;43,8954523743575;33,5143321832123;91,1858081158657;41,4288336728332;42,0468285972421;49,0707608054231;52,416946629796;53,3270059799785;61,4641322144592;49,8397730204063;43,4948020806472;55,2037686339251;55,9132179644733;38,4570268034746;50,5766167207544;41,1220263045995;55,5260810243959;45,551633702155;67,9746735301098
"ACADS";37,9739245509469;43,2253760152399;53,8432039760778;46,3586883511744;59,5260142939257;33,2332964731156;28,2119150902058;35,4842817266695;35,1782764242546;38,2969073547526;38,8145422732469;45,9845483246425;38,4131144374032;39,0238642716828;54,826400138736;49,6971781292647;55,2817515439415;48,4980926219434;38,3790484160564;42,455361798465;38,4263587895911;50,0191287779855;40,4984965665496;44,9282540060642
"ACADSB";19,5216163504935;16,6659599413388;17,8603970221694;13,896285446427;9,90679258912404;10,6838878779189;10,4225902788094;20,1726744852046;8,55786863625634;12,0977417726132;12,4898670936868;21,5093784580919;14,9162205287113;17,9043746994194;8,9544107790004;13,3652862722492;13,1061189464315;19,8030631125309;10,4058918748638;6,42401496191838;11,5610924748093;15,9923348317613;28,5113121931546;15,2145626208841
"ACADVL";646,171166678717;584,46701574842;657,582789460403;609,409358881991;684,02271184696;782,788833157945;749,815645704847;546,128026467814;640,66822652389;587,869291697568;576,572176213775;619,818819530222;561,047247837029;573,776589587188;596,841138880276;627,964836923013;582,975468503952;554,175344180541;655,807934721336;549,884374191219;659,417832387387;583,499202570446;503,939053602261;575,725193065198
"ACAT1";25,4941574580193;22,9545444640726;21,6882422589025;22,2108775456613;31,9523641541726;57,312467039902;43,3362598499982;62,7323812729923;55,77716108239;48,4099801556541;53,6494294131761;25,2315830736355;25,9154285134852;23,5119915379638;38,9469100836518;28,5986865835114;32,1916784657495;21,9046728638142;53,3923082544587;60,4307567445937;47,7605919946814;28,8752907789994;21,2138487104022;24,2564937775658
"ACLY";212,986898727932;230,364903011008;229,245483474609;212,405230711088;192,177161002791;282,987019107669;275,651473427784;294,176661274205;275,211094151059;320,659921522378;215,134602901916;225,399621334428;233,8475542138;214,322549612687;219,935289825308;238,586080398624;220,271429768717;211,383481245072;282,440603083226;187,742289946956;207,650957837915;204,428539537476;198,619727343297;213,46779573381
"ACO2";131,66166955635;138,069192087048;148,690793496752;131,271877504456;146,391021177709;159,951088406545;139,917570227576;174,893628772857;159,63438262544;158,429756984101;139,467364540435;139,578845868389;137,063134175846;129,591742538506;150,839957347186;149,902549712975;144,434428886808;136,761266710704;159,114997741803;140,84705124504;145,729371001792;133,264457972306;124,160461983746;137,5178291736
"ACP1";141,653660519258;133,232857569905;126,018006951469;114,346955002663;130,298208598548;103,151422230556;110,089675733401;161,844242865367;115,496122962041;107,490852882111;105,149574012186;144,504699643329;137,164929126889;158,736854404547;149,062388717484;137,617389916226;154,246378308086;150,204781467738;113,946577131476;134,281124782207;129,350155260094;145,03570541891;148,87060025568;157,06074725403
"ACP2";42,8156839124485;46,1716172074323;40,7832752617773;47,3851234685289;69,6991984917443;81,674387352087;85,926149626629;22,7816614477413;88,7428824055836;95,2725184476275;78,4909349251899;32,2789762418822;47,6803644774456;34,701365026238;61,2529124214638;52,7392505361363;54,267573827444;35,7055797619568;74,9162591404243;89,1846614358308;65,2774323259607;42,3734663544394;31,5041003731334;39,1093467456364
"ACP5";33,1824236722357;27,1100127765665;26,4896277045956;35,4226085822821;37,5996901675773;15,5182592304719;40,7968993255705;14,695816166675;13,4068950011204;11,4272531002272;23,2531277255361;20,293197148728;23,4845724935902;26,6751506145986;39,7955737180114;21,7397379840398;32,8961450787976;20,3443198612235;17,7002054993048;12,9213224446147;20,7172614508704;20,4392694599236;6,9250930215683;29,8560376632915
"ACTA2";33,8347262445555;35,7797621363343;32,1396034030149;34,4502590132866;34,2827634847038;154,08322508121;101,711120853936;27,2831362982859;36,9061063802799;59,9295237686242;41,4660555909486;22,6396162069774;32,8015122691177;31,2290931290304;47,9003731658937;46,6945843488993;34,6705179855027;27,9044941182464;78,3777609521936;44,8636389967987;42,3928183326425;21,2073361592396;22,2718735575023;36,4727129117624
"ACTG1";4235,16846762653;3677,75527789329;4267,89597792038;4144,10658761808;5039,03203018164;6490,07729208987;3892,59950385345;3715,02648182593;6199,70246355549;6235,21128471245;5322,7243453213;4110,10152597285;3701,86446736557;3611,45670643481;5278,53738256165;5615,31781061847;4640,69522138075;4014,71455213097;5511,26607100506;6979,94580761426;5512,05497207751;5299,01975368319;4059,63235326029;4076,04961554474
"ACTN4";809,291334401979;802,777795050683;886,601040461396;746,958771304853;716,704644202386;847,54247757148;705,499600259729;602,110086830828;1072,05758449417;1043,34462291263;794,113702362108;828,877288795818;785,34200289022;789,195201050814;713,089988879244;898,398308908431;727,662728345964;814,402358331027;951,934901421901;866,127089443652;847,158208770198;804,80477945518;678,272838767792;724,796169226506
"ACTL6A";94,3636747185405;74,0586576995872;92,7844811716671;111,145696577415;102,063666794623;102,495620172978;74,3066434599751;121,234830691229;105,212387678562;102,317307280484;95,4905817424921;82,9472931808452;87,9462093216343;100,156228586949;96,5913732516684;99,3725599891007;105,237177144996;105,766844928103;101,566285284101;127,527680328807;117,617788270253;116,926394947398;86,5111832103152;105,329327707037
"ACTN1";80,1669288130452;66,8164592469343;84,5403669312144;110,874719501549;147,495018966156;393,19438095426;396,304980276338;27,3138729826178;462,087219448052;299,609263361995;318,874578731819;40,0403220513335;83,9831978806746;31,5238949397284;150,095361289299;195,64938178623;106,568986906225;48,5343012984631;357,626872538134;233,000716352668;214,967650689783;79,1760805554666;30,9230955418824;59,6948961334128
"ACVR1";12,0506640016315;11,449405551857;9,62008098472575;11,7586998771148;16,7713766601087;59,4915854217559;49,5315204287553;4,59486623532819;35,3817884040361;25,709556205148;30,8391910038689;6,8928932236967;13,583438509527;9,18327636098167;14,1707837318308;15,8538535069795;12,6021277128839;7,21345436188955;26,8277753156151;28,4928388514411;15,9638859256853;10,7412401958172;5,15997328048776;10,5126467283441
"ACVR1B";15,5175739734138;14,5986125041385;16,8018490876308;19,0152142624237;19,9936530832744;19,4920755621459;21,3205357786964;19,3064917413002;15,8668103886816;17,4165962213402;16,0161970238999;20,6241168128587;14,7295931897344;20,6381344259188;15,4295722408015;19,4973326482772;14,1734130024111;22,902164714934;16,872292661434;13,7089207277363;15,120616362552;21,2023484478249;30,0024776525134;12,7518012195944
"ACVRL1";0,344787581533354;0,784937192213007;0,542983227122071;1,29253936218899;1,79531678190669;9,93471343856703;2,07491359123421;0,0840298262668718;4,11425125484079;35,6413135560172;3,69763550036593;0;0,56953800675519;0;2,16417612765996;2,45655833806419;3,09165982373434;0,174491465196696;9,00489974653001;16,0782366752074;5,56104367199756;0,735826210657253;0;1,00350786472943
"ACYP1";57,0027545431353;46,2507220189743;58,9295105575293;42,0193540506695;57,3186287581993;28,7382721863901;30,496465958918;57,8770433739198;26,6410274073905;38,6213473039667;27,9869503305758;51,9996732868838;43,3081349626497;54,818537460962;61,5216752004561;43,8070390050183;61,3126619125275;49,2448744763023;35,9159055789374;52,0557347369981;48,7470874125459;50,3357291924043;44,17869834638;57,7900211539144
"ADA";86,9004821662021;95,6128982943608;99,2925229596721;66,8113682395508;68,9101415771318;38,9004941476302;46,1804635055473;108,876891405325;33,9105916965542;57,7834569658871;46,081584052307;95,061601810105;83,6982543940176;82,5430716000169;92,028280868459;79,9991338129072;100,138928035387;89,987139550218;51,4435961869547;48,2547371644358;51,2576670217755;75,5716746651513;65,5167913339183;84,1070412752238
"ADAM8";290,264531742983;290,268120619707;341,073986660905;227,81369603604;271,761199282913;143,427840957327;175,409135389392;228,555418897911;128,301555233781;147,282429498677;172,974986790216;366,991063550328;289,814367241784;266,732081036659;230,193652382962;248,985492385888;224,271355963555;303,828522157845;178,762406660568;112,297131472984;170,140735606034;313,89638945246;370,862802785681;251,473480707927
"ADAM10";124,525362018358;135,408390014394;112,613893840468;127,388251191564;76,3200688497757;118,782097680362;135,091960573502;99,3841737676173;90,1571184495343;168,049987049598;124,130446423438;123,789569696764;135,911861766973;134,337432373345;78,5352174335722;102,753344396556;112,93402198796;131,624243303817;100,756110533783;80,3101459317845;96,0423394603628;115,58878425206;120,441841844996;145,509387933343
"ADAR";275,554673450755;617,253737274607;434,962104476524;452,754404499223;251,528010808427;332,992404927934;404,284536811724;256,736043346304;492,624095074748;435,930864451022;471,188197330529;323,76979747252;537,159733943517;398,146394336678;382,057149762261;348,713552980146;476,526759272325;350,109731211019;349,057744866511;358,089016687015;365,902172851671;323,405465608091;243,80311525613;495,085495039031
"ADARB1";29,8561519040807;29,2242222522628;35,9369734211916;20,1930227947064;21,6153245516365;18,2451553727191;37,392460829256;30,2844994398417;17,1687758263148;18,9725344293927;15,5469860731301;50,0026500047371;30,5543926629737;39,6053929772703;16,7634087078145;32,3862516253753;17,6102104141281;44,6448649942489;30,4088672773195;12,673961540366;19,6307306109064;31,0393744897903;80,2422733000564;24,0524040283852
"ADCY3";59,2115479875066;42,1590913814959;55,9454220721033;58,9612030423582;57,4984047801212;56,2147577403469;24,7098277302519;53,5553363848195;54,2489013524004;63,1270308890115;46,2758547867728;42,1863162179324;41,7918230855987;53,7887919701699;59,3006849076897;57,5611738904485;53,7573694754221;45,4006017930856;54,0512659854525;70,4028300352868;52,3856520937272;55,217224312776;27,4886735789853;47,7547779447408
"ADCY6";4,30586737932776;3,47294241723954;3,60916681611621;6,51398445331004;10,1274677627151;47,6479670531143;26,6756210632212;1,17533189724663;18,4907977771308;15,5810869437072;14,8851480014095;1,94272353469534;6,42796427812485;1,17619815102085;8,43487370274804;8,14873063697289;4,68412437016266;1,69349564204711;15,5663255973781;13,9639271282386;10,3303323354501;3,73653736842659;1,25152246899814;3,70000413624023
"ADCY7";233,82997199958;254,259751250861;256,240733953584;198,179497153826;125,170774909483;119,215907468593;171,117869475789;162,518847050335;109,023026032113;122,508064256577;140,074780572452;265,203868840698;248,493060182394;240,205313617556;131,761682183266;192,476104097759;168,025132493335;238,035399455633;138,058932427868;73,1082995049147;124,425217412539;199,223947780063;308,567482534782;212,187520181076
"ADCY9";15,045573331392;13,8455645606166;15,4738163890782;11,7705863566469;10,247043242771;19,4931464258636;24,8519668525526;9,90519892947174;17,7847806761758;21,1906657862717;14,3999401214655;15,3298272650007;15,8900672089393;13,6851008454478;13,9393698366574;17,1381406159306;12,2197522474615;14,2397735510026;24,8034164516971;15,0247987416419;12,048576613837;11,0835639717282;10,4183062812577;11,3030153992375
"ADD1";266,850879776059;264,259648491042;278,523191663733;243,625563078973;245,743392147621;271,129500147638;284,026037489493;200,178284322463;251,848977603041;273,214528319678;230,358886941147;270,952008767991;247,822287160032;251,126561313353;246,947733648455;250,516628850314;249,346076189832;255,74487227769;264,146997878864;226,610967358882;220,700211957088;242,006179965113;236,319921752216;267,609785786091
"ADD3";108,009151816617;122,046937769662;99,1361404073324;112,625853716217;78,6793590871549;185,508595667725;192,021982446712;91,4714983184112;98,6797299208606;134,477732202652;126,936702448727;91,7023964656175;131,723511701625;112,252891335289;74,3174465230975;106,07407577779;108,114798617822;100,712682532066;119,034766558062;97,1208444895236;87,8226660122286;93,3462593518525;121,624245649736;128,050096003299
"ADH5";103,208106207521;95,6606130528341;95,9603078226395;97,6876605175693;139,448213695473;187,350943077749;160,336365856571;102,602889337329;211,698566601555;170,578856672148;162,026009580986;95,9802867752483;106,02491185709;101,286136334357;129,789363583589;115,967118197891;110,469715270387;96,5947115914847;139,356963954474;201,547060606513;164,87173425062;99,2254810772138;106,863480250101;100,412275925439
"ADK";21,6562358885513;19,321130943449;14,4188999250488;21,4878891017072;22,4948513727332;45,9808458575561;30,210726181227;21,9676611295479;46,3636032174516;51,2835283571003;45,8705539456827;15,8614419375909;18,0723765315372;11,7123270348084;28,6136931715829;22,2889913944996;18,5710224839757;16,1929664787759;36,1240015787688;64,3152449975821;41,6099514874652;21,7610216271179;13,5798756087325;19,874545428451
"ADM";22,7336179790972;28,5067343261603;40,8067994415386;57,3292084574804;152,286173308377;112,093559174775;52,7879549732154;13,8661104353489;385,690822472569;229,433439343276;353,286979269239;6,01956438841238;39,5452804690394;2,97330230857444;65,6245577201041;65,2314533055191;124,551113213398;3,11725161566802;103,447191032513;326,033285984358;306,124961608235;25,1255057134555;1,19333074788639;18,870996953088
"ADPRH";15,3688282532942;15,6743323604108;14,5266536276509;14,4536633761654;10,2813637059584;13,9070184141597;18,1444218123535;12,4183326293102;18,4360758107651;18,3705504813879;18,2094736520822;12,2161441477321;12,1627059927122;13,6455450132282;15,6878228837678;14,6473748677776;15,3201312903698;13,015396602912;15,7721176361546;14,429874230584;17,1482823476819;12,8370220423382;15,0492009253073;12,5087067917097
"PARP1";282,499130919178;256,192862999209;273,778002156043;246,197963098357;242,372914341864;178,899632710557;126,283354542029;411,582095496037;206,548450223686;215,11613081487;161,928134318095;254,718880596879;230,266288477697;258,675265963594;258,654347493332;256,838897675862;277,116680662401;265,44705711469;200,769946850777;200,49519070202;214,772809489824;276,210053169828;214,606794076718;281,131091465526
"PARP4";109,45355596795;139,406303501209;116,842018646635;109,230522217;61,3614167031263;103,693601025028;113,236971958892;90,2155432888774;122,066741159922;113,627223076316;115,000810568266;105,339303290993;129,376942224693;117,927147482099;78,7702871553011;98,7918175420156;100,333576555053;107,806570326508;91,5384306671171;69,7895125922955;92,0779961549338;87,1531176608402;99,2942997934465;115,509990291817
"GRK2";600,770412538324;604,644040219836;683,201985558913;572,883594069152;640,176912119205;350,410315980911;419,78575896729;643,032940593961;302,495025592096;363,275794024127;371,358700031492;683,42241534908;576,68120229446;608,248280345749;543,797071622842;556,074587046185;621,049311659843;657,578234672851;418,141646561597;318,02613061457;422,578465900318;643,602463327125;708,401786280297;565,590822347613
"ADSL";51,7371619091273;53,4035857610574;49,824950525757;51,2630539766035;59,5345619105772;74,8101983702169;54,0695847614851;79,3779817156389;65,9659378776932;61,559566284311;55,2391301172239;58,0721807162623;52,20658646002;52,4574071815336;60,2146524252476;55,5291465541657;64,7706199058694;53,810663953259;54,319606679137;69,392800746143;63,5576793442791;57,1027819031419;58,3992619771796;52,138533622069
"ADSS2";68,2984552601991;65,6016173448775;54,3327124118316;78,9310210342198;52,5891576113679;61,1439887140735;76,0813229911997;59,1105257989421;68,4665427244792;51,1264918684948;81,2182220338882;70,6116985668334;62,952791949458;65,5085193870488;50,7027681984521;60,7586160275279;62,050598216913;66,6662101279088;62,6166838663196;62,0100811810594;56,8424171959312;70,2591768683951;67,0924879095618;77,8153748756532
"AP2A1";178,515037940297;180,316823799898;215,482261101712;180,549491749517;211,141905803803;261,258166746422;186,282441222112;138,858838548646;246,27016723004;313,505677785209;221,482434436357;175,334276645139;185,983092954575;160,936672684055;199,037658222075;216,066491231841;200,680961793815;175,700075198279;254,763834969587;245,268513190183;197,191040024858;196,729029413501;153,119940494474;168,125634903224
"AP2A2";36,9091377191916;38,7815434733148;43,0496424486959;33,5040138752159;40,1944025536995;57,4282142955273;55,1647298546745;32,8342741970616;46,9624634357112;55,6983020378603;39,6993622333051;41,8986428786143;41,9074545413223;39,9078952715803;41,7262519542971;36,233766775184;33,3721972623316;34,9044371050152;50,2550293122403;55,4901012244652;34,1248913296944;33,8650318500376;36,5804877840291;32,8272762640929
"AP1B1";138,425859595077;146,246276085271;159,626319020469;141,000264514977;164,778754922404;133,359274191746;96,8481314189977;134,224071555935;132,778918186238;160,895400775829;120,199704519435;140,545804581895;138,032538820042;130,846521890544;158,603082357081;148,766928106275;151,09210913347;138,112208213873;146,726818666785;141,61190089006;122,378233081052;157,604803144773;126,250851407549;141,07430894485
"AP2B1";151,125301940218;178,100915489667;162,444690050384;146,494942044625;118,790344525498;167,529363693986;141,686364256947;139,410428299943;181,836424980278;177,036405372664;149,540602574211;171,63774818759;165,189200831373;176,439837066648;153,289255699171;149,09629708695;159,399105163588;166,301272049026;152,002103748516;160,173329451618;134,076116298876;147,008501916979;156,018692099817;156,348129770559
"AP1G1";61,5727074002266;64,8840828493812;61,275600560994;68,9866614104366;38,202899623748;55,0138006205397;52,5649824897557;65,7190830991043;56,1969086778715;54,3134064461685;69,2780350535713;65,8591882678712;67,4378729327155;74,0660061935327;39,1305159549381;52,356783055775;51,2290289478782;71,061840250404;53,3596216518069;38,8608158820342;52,0671994781606;57,9401657142752;84,1552363835929;57,4089819077506
"TLE5";920,472668493266;883,416407338858;1073,82608127515;861,156390249246;1234,44133626613;757,02622006063;815,240125426313;827,352935348899;697,380074495707;798,490858014764;769,403300524499;1022,69122226322;901,366090648691;897,185405760617;1192,083839586;1046,65133899962;981,576593074659;985,897258580252;960,550509070689;850,333706941804;900,372132775782;1089,05142844884;863,505436017623;1023,67018691887
"AFG3L1P";61,906398250428;57,8960939720466;57,0023577191307;61,4597687658577;53,5404718340479;33,9253181591605;38,0115079208903;54,5081331336166;43,5556746210341;44,8762282032945;40,5835154360558;64,2885525081082;57,4419135713928;60,5630370309167;41,8466992401584;55,8733707928391;53,6089694390932;61,2226754470049;44,2233035937664;36,361868190144;61,1009521670784;55,316752695142;69,1641526681828;56,3600600296181
"AGA";34,2841695842282;43,524263425563;38,048661635607;37,0709368451123;35,0062991018609;31,9810439870971;34,0392386579078;31,3613456448934;25,3895518600853;39,8244424603178;46,1017607320946;43,4206076812302;38,027427112948;41,4858767189112;26,7164610053316;35,7698772025373;39,1382375926617;40,6864645144327;43,7732899480667;35,4750771301265;35,1234249040929;39,8099714045733;48,7205791790417;40,3061343623553
"ACAN";3,75584562748204;0,933674243920034;0,505043264853671;4,24127309917152;2,56903430385307;9,15336852557836;0,439659245043762;0,0841705797447057;40,5537988099218;92,7596881551038;19,3501332926743;0,57772993360651;1,79924402134051;0,575916025050511;2,18864545573652;7,78506082454797;0,61539739093316;0,873918728539569;23,1798454308365;77,4204571112722;27,5732753324622;23,3337283341957;0;0,439770092311286
"JAG1";9,75038490812346;8,52621145024093;10,343358221584;12,1534716618651;13,8654154121497;51,0079990440583;59,0658966684559;2,95858814563641;26,9518116800656;26,6661044353233;30,3632880051345;5,18480530026353;12,0447727952745;4,88138611845467;22,7284582005645;19,5131504752366;12,649107630261;3,61646458308534;24,5712152277776;26,0752311175456;17,8813515499624;11,5757126525394;4,32162690937796;16,0373530144166
"AHCY";41,1903798438018;39,31687753028;38,7358334065617;40,8465262620375;61,7194957306621;84,3155785494167;46,0836534812926;106,673507896245;57,2616613407169;56,3757697467779;43,0902519006362;34,9507336106047;37,1185351900479;40,5044526333742;64,5293154077761;50,3813119912755;50,5585654661143;37,802542665971;52,6428278586513;68,7800191204797;52,6443921593062;46,3207380008162;30,2469850399233;41,2520249152387
"AK2";98,1387724897955;123,300918981563;103,567360227685;107,517427675549;96,4716674791723;99,64303562062;96,1634002345328;140,241972415155;94,3584474453406;101,935341864999;96,8570983367818;97,7608695410535;104,9357246929;103,404232859823;121,291927965694;104,476203849496;127,528958766238;100,44038352491;98,796706265651;113,056686976341;103,723919745939;105,913737219066;86,5889934127803;118,770420251065
"AK4";3,07626651787583;2,43595578956223;3,20165483664594;6,80527025824718;10,5859340970231;21,5527247133204;34,6728226046956;25,0345156362194;13,9362141710401;30,6750308534444;16,477146846358;0,429579702915553;3,99724882543445;0,862409540349041;5,78631093085946;6,28291927366235;5,31392402584839;0,758117845260208;21,1075116281789;17,0657757841733;9,53173351778657;2,5239191680173;0,143224911743403;3,52949797704103
"AKT1";280,423554392601;280,496619047416;305,089989513208;268,783745060484;283,261830306556;235,153268929491;210,723779241117;229,652849978611;262,682876304878;271,291626756355;229,4868522085;281,229524935422;275,455565213963;252,523585825643;296,226366461228;313,864262988258;270,443184805932;274,734015177345;278,944814572487;261,472907342696;270,720975811412;294,729305339282;240,798945202809;275,137641683575
"AKT2";104,057369640777;108,818792865933;117,882268904593;101,127738545888;102,580774305016;104,174472766594;95,2571771487818;99,8914339755151;96,6584762235861;104,661010076108;94,1321942498883;106,49817921011;111,692289411354;102,142145647466;106,625723635984;106,564930458105;106,982272780168;108,207860222502;100,488106637977;97,8564140209376;92,6827667298307;103,235090372729;98,2371608986713;105,784215491072
"ALAS1";52,6601611567108;75,754565682092;70,5540425111318;70,6094889088624;82,1965811128045;69,3758096902347;54,1316144728962;61,0526327860172;101,857226397639;98,6594079006966;76,5686782815322;52,6179323848682;65,8159785516426;63,0793772352254;74,3457764439583;62,3944047369363;81,9201986384338;55,3927159014693;66,6891628830723;86,5871400288042;84,2826631067789;64,1037699919053;70,7330250629589;58,474806636609
"ALCAM";20,951828656772;21,502315493215;15,1437565755919;32,2658724628031;31,5163083610098;141,567571498966;81,2414108586654;15,9617126459401;158,489094152466;150,82723707073;144,444143175667;11,1586837470411;33,8426184061071;6,00002865862914;37,9176388013835;52,1458073181375;23,6469541969076;11,7849482753082;112,370377283925;184,443836343262;73,6727065666234;21,1429524088593;0,91994952200696;26,0336503554292
"ALDH2";4,03483064542565;2,13619132710882;2,78655452601255;17,757920057138;13,4013799170899;53,462098004474;17,7223808921194;6,67761778371482;10,5774544177529;23,064308005736;14,0366551518746;1,88358187698288;2,76612997941052;1,25177864182702;11,5983031307602;4,05739221989944;3,62444586131964;3,03920085983372;11,938439861657;19,6439244268131;11,9211499298744;3,70996281070778;3,34933078400592;3,82343803558016
"ALDH1A3";25,555002377199;20,5513683911514;71,5464678509154;44,1016426654983;103,827471547538;37,8641976841068;75,5922996119125;13,631382231237;140,697828839007;306,338415761667;57,2785055752361;8,81858787860165;45,8550708376704;8,45736992579544;69,3250155083981;43,4885626996329;144,857287472919;13,2312215925272;27,3277078771457;144,84816491251;97,416908050148;26,4777002150015;0,0478077980532996;18,5035669264931
"ALDH3B1";7,31742337768054;7,51853470104029;8,0418427557469;10,714795197907;22,6717277315034;52,7374848127552;49,6415256676686;1,70445423983029;55,3066131878015;37,0948825632383;46,7252298404699;1,21323286057367;12,5727661491233;1,29581105636365;20,6983327385368;18,7732393180516;9,76695213997147;0,961310601393525;41,1946166080628;66,1768222610877;34,8361660377495;7,15722839178574;0,577857739954119;3,51816073849029
"ALDH9A1";67,7420515233116;70,4959395109739;62,3514227759083;80,8567220241027;67,4793078598394;87,2531913953193;71,5028014102541;74,2848604558538;91,7272577080544;80,3610816724634;80,6606541656118;68,1147548776416;70,2072621683323;65,0880436872865;75,4311730796552;78,3547730967577;71,2299365211396;71,5690555092058;70,8299419968654;92,0973244946413;68,9893174719558;86,3842022174298;87,3610740433262;71,501367308126
"ALDH3A2";36,627691617699;40,0252523543178;39,070304604926;34,8482944816971;34,8263008997221;49,5436255890281;42,7282531317667;31,6600628583377;55,746284311946;35,3003756576686;41,2550742031732;33,658278815751;37,332223464519;39,3618705063301;38,4827478182689;39,1629956932001;34,1347989634135;37,1063286720771;42,9247213739797;59,0180040913338;44,2073466639038;35,1512542803786;30,8112199371015;38,3305206081458
"ALDOA";849,935393116085;818,275568050104;941,110307990139;897,287408296408;1397,89432284233;1720,12822518595;1388,22758018391;1004,37369668156;1278,94463815297;1384,57933910945;1210,0531624488;823,464026806909;842,954766995433;777,784588569649;1303,87220892336;1060,90822995178;1115,78068087021;784,319206165318;1527,77055340658;1508,73763575533;1136,20045076441;892,692757921428;686,229253453793;809,701261003653
"ALDOC";57,6971082921766;42,4211374110412;59,2960522286435;45,1569583550293;60,2307630920116;55,1679973290489;36,2703209861432;157,906170521018;22,6853421226817;42,3224762447033;25,3111953894097;67,8993711690397;40,2794344672942;56,2803651265877;44,4429026215884;53,8329538963748;45,7330457956289;52,4153311279299;40,2247660460375;25,9499062766808;30,5276108196242;66,0681662507657;46,6786233945168;52,4911245822721
"ALOX5";1,65919775019002;1,63110668246272;1,0180368040978;2,26181780702989;0,897608357042696;0,492022060365284;1,32667368226104;67,860805785171;0,612726670971054;0,549851077330445;0,414775734044169;0;0,306657217839313;0,251527897206755;0,0728287908742381;0,518813143430553;0,554882371797812;0,916029131572979;0,352127289408032;0,448968285305855;0,224568092099784;0,203309067589243;0,53840198322686;1,31703065937715
